,image,name,price,link,brand
103,http://i.ngimg.com/resources/nastygal/images/products/processed/67733.0.browse-l.jpg,Crosswalk Pico Suede Bootie - Brown,$150.00,http://www.nastygal.com/shoes/crosswalk-pico-suede-bootie--brown,Nasty Gal
104,http://i.ngimg.com/resources/nastygal/images/products/processed/64280.0.browse-l.jpg,Crosswalk Pico Ankle Boot,$150.00,http://www.nastygal.com/shoes/crosswalk-pico-ankle-boot,Nasty Gal
105,http://i.ngimg.com/resources/nastygal/images/products/processed/71585.0.browse-l.jpg,Sam Edelman Yardley Suede Heel - Black,$130.00,http://www.nastygal.com/shoes/sam-edelman-yardley-suede-heel--black,Nasty Gal
106,http://i.ngimg.com/resources/nastygal/images/products/processed/71587.0.browse-l.jpg,Sam Edelman Yardley Suede Heel,$130.00,http://www.nastygal.com/shoes/sam-edelman-yardley-suede-heel,Nasty Gal
107,http://i.ngimg.com/resources/nastygal/images/products/processed/71586.0.browse-l.jpg,Sam Edelman Yardley Suede Heel - Burgundy,$130.00,http://www.nastygal.com/shoes/sam-edelman-yardley-suede-heel--burgundy,Nasty Gal
108,http://i.ngimg.com/resources/nastygal/images/products/processed/68046.0.browse-l.jpg,Nasty Gal Did It For the Pearl Vegan Suede Heel,$78.00,http://www.nastygal.com/shoes/nasty-gal-did-it-for-the-pearl-vegan-suede-heel,Nasty Gal
109,http://i.ngimg.com/resources/nastygal/images/products/processed/66589.0.browse-l.jpg,Crosswalk Preto Eclat Leather Boot,$158.00,http://www.nastygal.com/shoes/crosswalk-preto-eclat-leather-boot,Nasty Gal
110,http://i.ngimg.com/resources/nastygal/images/products/processed/69393.0.browse-l.jpg,Crosswalk Dream Leather Bootie,$179.00,http://www.nastygal.com/shoes/crosswalk-dream-leather-bootie,Nasty Gal
111,http://i.ngimg.com/resources/nastygal/images/products/processed/67731.0.browse-l.jpg,Crosswalk That's a Stretch Over-the-Knee Boot,$178.00,http://www.nastygal.com/shoes/crosswalk-thats-a-stretch-overtheknee-boot,Nasty Gal
112,http://i.ngimg.com/resources/nastygal/images/products/processed/69395.0.browse-l.jpg,Crosswalk Angle Down Vegan Leather Bootie,$176.00,http://www.nastygal.com/shoes/crosswalk-angle-down-vegan-leather-bootie,Nasty Gal
113,http://i.ngimg.com/resources/nastygal/images/products/processed/69688.0.browse-l.jpg,Privileged Moira Lace-Up Platform,$98.00,http://www.nastygal.com/shoes/privileged-moira-laceup-platform,Nasty Gal
114,http://i.ngimg.com/resources/nastygal/images/products/processed/68393.0.browse-l.jpg,Lola Cruz Santa Monica Studded Leather Flat,$200.00,http://www.nastygal.com/shoes/lola-cruz-santa-monica-studded-leather-flat,Nasty Gal
115,http://i.ngimg.com/resources/nastygal/images/products/processed/68504.0.browse-l.jpg,E8 by Miista Teal Sequin Bootie,$119.00,http://www.nastygal.com/shoes/e8-by-miista-teal-sequin-bootie,Nasty Gal
